datapoint_id,ref,study,doi,np_class,np_composition,np_size_nm,base_oil_category,base_oil_specific,concentration_wt_pct,load_N,tribometer,test_conditions,baseline_cof,nano_cof,cof_reduction_pct,wear_metric,baseline_wear,nano_wear,wear_reduction_pct,wear_unit,cof_source,wear_source,quote,confidence,notes,source_type,np_class_note,np_size_nm_num,concentration_wt_pct_num,load_N_num,baseline_cof_num,nano_cof_num,cof_reduction_pct_num,baseline_wear_num,nano_wear_num,wear_reduction_pct_num,conc_basis,cls_metal,cls_metal_oxide,cls_carbon,cls_metal_sulfide,cls_hybrid,oil_mineral,oil_pao,oil_synth_ester,oil_veg_bio,oil_water,oil_mixed,has_cof,has_wear,size_imputed_flag,np_size_nm_imp
D163,WEB-Khalid2023,Enhanced Tribological Behaviour of Hybrid MoS2@Ti3C2 MXene as an Effective Anti-Friction Additive in Gasoline Engine Oil,10.3390/lubricants11020047,Hybrid,MoS2/Ti3C2 MXene,,Mineral,SAE 5W-40 engine oil,0.05,392.5,four-ball (Ducom TR-30L),"four-ball (Ducom TR-30L), 392.5 N, 12000 rpm, 3600 s, 75C",0.108,0.093,13.9,WSD,,,23.8,,Sec 3 text/Abstract,Sec 3 text/Abstract,COF...reduced...by 13.9% when 0.05 wt.% MoS2-Ti3C2 added; WSD...reduced by 23.8%,High,unfunctionalized MoS2-Ti3C2; base COF 0.108; nano_cof computed; WSD absolute in Fig 3; https://doi.org/10.3390/lubricants11020047,web-OA,,,0.05,392.5,0.108,0.093,13.9,,,23.8,wt%,0,0,0,0,1,1,0,0,0,0,0,1,1,1,50.0
D164,WEB-Khalid2023,Enhanced Tribological Behaviour of Hybrid MoS2@Ti3C2 MXene as an Effective Anti-Friction Additive in Gasoline Engine Oil,10.3390/lubricants11020047,Hybrid,MoS2/Ti3C2 MXene (amine-functionalized),,Mineral,SAE 5W-40 engine oil,0.05,392.5,four-ball (Ducom TR-30L),"four-ball (Ducom TR-30L), 392.5 N, 12000 rpm, 3600 s, 75C",0.108,0.081,24.9,WSD,,,33.2,,Sec 3 text,Sec 3 text,0.05 wt.% of functionalized MoS2-Ti3C2 decreased the COF by 24.9%; WSD...by 33.2%,High,amine-functionalized; base COF 0.108; nano_cof computed; https://doi.org/10.3390/lubricants11020047,web-OA,,,0.05,392.5,0.108,0.081,24.9,,,33.2,wt%,0,0,0,0,1,1,0,0,0,0,0,1,1,1,50.0
D165,WEB-Higgs2024,"Tribological Properties of h-BN, Ag and MgO Nanostructures as Lubricant Additives in Vegetable Oils",10.3390/lubricants12030066,Carbon,h-BN,,Vegetable-Bio,sunflower oil,0.05,147.0,four-ball,"four-ball, ASTM D4172-A, 1200 rpm, 3600 s, 50C",,,21.0,,,,,,Sec 3 text (Fig 2),,"0.05 wt% h-BN in sunflower oil lead to the largest reduction in COF, i.e., 21%",High,"h-BN (hexagonal boron nitride, 2D layered solid lubricant; NOT carbon) - flag; https://doi.org/10.3390/lubricants12030066",web-OA,h-BN 2D-layered ceramic -> mapped to Carbon (solid-lubricant grouping),,0.05,147.0,,,21.0,,,,wt%,0,0,1,0,0,0,0,0,1,0,0,1,0,1,35.0
D166,WEB-Higgs2024,"Tribological Properties of h-BN, Ag and MgO Nanostructures as Lubricant Additives in Vegetable Oils",10.3390/lubricants12030066,Carbon,h-BN,,Vegetable-Bio,sunflower oil,0.25,147.0,four-ball,"four-ball, ASTM D4172-A, 1200 rpm, 3600 s, 50C",,,,WSD,,,9.0,,,Sec 3 text (Fig 2),"highest reduction of WSD...with the addition of 0.25 wt%, leading to a reduction of 9% in WSD",High,h-BN (2D boron nitride solid lubricant; NOT carbon) - flag; sunflower oil; https://doi.org/10.3390/lubricants12030066,web-OA,h-BN 2D-layered ceramic -> mapped to Carbon (solid-lubricant grouping),,0.25,147.0,,,,,,9.0,wt%,0,0,1,0,0,0,0,0,1,0,0,0,1,1,35.0
D167,WEB-Higgs2024,"Tribological Properties of h-BN, Ag and MgO Nanostructures as Lubricant Additives in Vegetable Oils",10.3390/lubricants12030066,Metal,Ag,,Vegetable-Bio,sunflower oil,0.1,147.0,four-ball,"four-ball, ASTM D4172-A, 1200 rpm, 3600 s, 50C",,,,WSD,,,8.0,,,Sec 3 text (Fig 2),addition of 0.1 wt% of Ag and 0.05 wt% of MgO lead to a reduction in WSD of 8% and 7%,High,Ag; COF effect not significant per authors; sunflower oil; https://doi.org/10.3390/lubricants12030066,web-OA,,,0.1,147.0,,,,,,8.0,wt%,1,0,0,0,0,0,0,0,1,0,0,0,1,1,42.5
D168,WEB-Higgs2024,"Tribological Properties of h-BN, Ag and MgO Nanostructures as Lubricant Additives in Vegetable Oils",10.3390/lubricants12030066,Metal-Oxide,MgO,,Vegetable-Bio,sunflower oil,0.05,147.0,four-ball,"four-ball, ASTM D4172-A, 1200 rpm, 3600 s, 50C",,,,WSD,,,7.0,,,Sec 3 text (Fig 2),addition of 0.1 wt% of Ag and 0.05 wt% of MgO lead to a reduction in WSD of 8% and 7%,High,MgO; COF effect not significant per authors; sunflower oil; https://doi.org/10.3390/lubricants12030066,web-OA,,,0.05,147.0,,,,,,7.0,wt%,0,1,0,0,0,0,0,0,1,0,0,0,1,1,20.0
D169,WEB-Higgs2024,"Tribological Properties of h-BN, Ag and MgO Nanostructures as Lubricant Additives in Vegetable Oils",10.3390/lubricants12030066,Metal,Ag,,Vegetable-Bio,soybean oil,0.01,147.0,four-ball,"four-ball, ASTM D4172-A, 1200 rpm, 3600 s, 50C",,,28.0,,,,,,Sec 3 text (Fig 3),,"soybean oil with...0.01 wt% Ag, which lead to a reduction in COF of 28%",High,Ag; best COF performer in soybean oil; https://doi.org/10.3390/lubricants12030066,web-OA,,,0.01,147.0,,,28.0,,,,wt%,1,0,0,0,0,0,0,0,1,0,0,1,0,1,42.5
D170,WEB-Higgs2024,"Tribological Properties of h-BN, Ag and MgO Nanostructures as Lubricant Additives in Vegetable Oils",10.3390/lubricants12030066,Carbon,h-BN,,Vegetable-Bio,soybean oil,0.1,147.0,four-ball,"four-ball, ASTM D4172-A, 1200 rpm, 3600 s, 50C",,,11.0,,,,,,Sec 3 text (Fig 3),,soybean oil with 0.1 wt% h-BN...a reduction of 11%...in COF,High,h-BN (2D boron nitride solid lubricant; NOT carbon) - flag; soybean oil; https://doi.org/10.3390/lubricants12030066,web-OA,h-BN 2D-layered ceramic -> mapped to Carbon (solid-lubricant grouping),,0.1,147.0,,,11.0,,,,wt%,0,0,1,0,0,0,0,0,1,0,0,1,0,1,35.0
D171,WEB-Higgs2024,"Tribological Properties of h-BN, Ag and MgO Nanostructures as Lubricant Additives in Vegetable Oils",10.3390/lubricants12030066,Metal-Oxide,MgO,,Vegetable-Bio,soybean oil,0.01,147.0,four-ball,"four-ball, ASTM D4172-A, 1200 rpm, 3600 s, 50C",,,15.0,,,,,,Sec 3 text (Fig 3),,soybean oil with 0.01 wt% MgO with a reduction of...15% in COF,High,MgO; soybean oil; https://doi.org/10.3390/lubricants12030066,web-OA,,,0.01,147.0,,,15.0,,,,wt%,0,1,0,0,0,0,0,0,1,0,0,1,0,1,20.0
D172,WEB-Davim2022,Tribological Performance and Rheological Properties of Engine Oil with Graphene Nano-Additives,10.3390/lubricants10070137,Carbon,graphene nanoplates,1.3,Mineral,SAE 5W-30 engine oil,,,four-ball,"four-ball, loads 200-800 N",,,33.0,WSD,,,15.0,,Abstract,Abstract,Wear scar and coefficient of friction improved by 15% and 33% with nano-additives,Med,"GNs thickness 1.3 nm, length 2.31 um; headline best values; per-condition values only in Fig 8; conc tested 0.03-0.15 wt% (optimum not tied), load 200-800 N; base type unspecified; https://doi.org/10.3390/lubricants10070137",web-OA,,1.3,,,,,33.0,,,15.0,wt%,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1.3
D173,WEB-Luo2022,Tribological Properties of Polydopamine-Modified Ag as Lubricant Oil Additives,10.3390/lubricants10120343,Metal,Ag@polydopamine (core-shell),164.0,PAO,PAO6,0.25,,ball-on-disk (UMT-5),"ball-on-disk (UMT-5), steel ball on resin",0.075,0.061,18.67,,,,,,Sec 3 text,,"concentration of the modified nanoparticles was 0.25 wt%, the COF...decreased by 18.67%",High,Ag@PDA core-shell; DLS ~164 nm; base PAO6 COF ~0.075; nano_cof computed; wear: 'no obvious wear' (not quantified); load not stated; https://doi.org/10.3390/lubricants10120343,web-OA,,164.0,0.25,,0.075,0.061,18.67,,,,wt%,1,0,0,0,0,0,1,0,0,0,0,1,0,0,164.0
D174,WEB-Luo2022,Tribological Properties of Polydopamine-Modified Ag as Lubricant Oil Additives,10.3390/lubricants10120343,Metal,Ag (unmodified),,PAO,PAO6,0.25,,ball-on-disk (UMT-5),"ball-on-disk (UMT-5), steel ball on resin",0.075,0.08,-6.7,WSD,500.0,510.0,-2.0,um,Sec 3 text,Sec 3 text,unmodified Ag...finally stabilized at about 0.080; diameter of wear scar...about 510 um (vs PAO6 500 um),High,unmodified Ag WORSENED COF & WSD vs PAO6 (agglomeration); 0.25 wt% (Fig 8 caption); https://doi.org/10.3390/lubricants10120343,web-OA,,,0.25,,0.075,0.08,-6.7,500.0,510.0,-2.0,wt%,1,0,0,0,0,0,1,0,0,0,0,1,1,1,42.5
D175,WEB-Xie2022,Friction and Wear Properties of a Nanoscale Ionic Liquid-like GO@SiO2 Hybrid as a Water-Based Lubricant Additive,10.3390/lubricants10060125,Hybrid,GO@SiO2 (NIL hybrid),,Water-Based,water-based (WB) stock,4.0,,ball-on-disk,"ball-on-disk, water-based, room temp",0.416,0.33,20.7,,0.1325,0.084,36.6,um2 (wear scar area),Sec 3 text (Fig 8),Sec 3 text (Fig 8),best...at 4.0 wt.%...AFC and AWS were 0.33 and 0.084 um2...reduced by 20.7% and 36.6%,High,"GO+SiO2 nanoscale-ionic-liquid hybrid; AFC=avg friction coef (nano 0.33), baseline COF computed; wear=avg wear scar AREA (um2), baseline computed; https://doi.org/10.3390/lubricants10060125",web-OA,,,4.0,,0.416,0.33,20.7,0.1325,0.084,36.6,wt%,0,0,0,0,1,0,0,0,0,1,0,1,1,1,50.0
D176,WEB-Hargitai2025,Investigation of the Tribological Effects of Nano-Sized Transition Metal Oxides on a Base Oil Containing Pour Point Depressant and Viscosity Modifier,10.3390/chemengineering9010001,Metal-Oxide,CuO,,Mineral,Group III + 0.3% PPD,0.5,,linear oscillating tribometer,"linear oscillating tribometer, static+dynamic friction",,,,wear-volume,,,85.0,,,Abstract,CuO reduced wear volume by 85% with PPD...at 0.5 wt%,High,nano-sized oxide; base Group III + 0.3% pour-point depressant; baseline=PPD base w/o NP; https://doi.org/10.3390/chemengineering9010001,web-OA,,,0.5,,,,,,,85.0,wt%,0,1,0,0,0,1,0,0,0,0,0,0,1,1,20.0
D177,WEB-Hargitai2025,Investigation of the Tribological Effects of Nano-Sized Transition Metal Oxides on a Base Oil Containing Pour Point Depressant and Viscosity Modifier,10.3390/chemengineering9010001,Metal-Oxide,CuO,,Mineral,Group III + 5% VM,0.5,,linear oscillating tribometer,"linear oscillating tribometer, static+dynamic friction",,,,wear-volume,,,43.0,,,Abstract,CuO reduced wear volume by...43% with VM at 0.5 wt%,High,base Group III + 5% viscosity modifier; baseline=VM base w/o NP; https://doi.org/10.3390/chemengineering9010001,web-OA,,,0.5,,,,,,,43.0,wt%,0,1,0,0,0,1,0,0,0,0,0,0,1,1,20.0
D178,WEB-Hargitai2025,Investigation of the Tribological Effects of Nano-Sized Transition Metal Oxides on a Base Oil Containing Pour Point Depressant and Viscosity Modifier,10.3390/chemengineering9010001,Metal-Oxide,ZrO2,,Mineral,Group III + 0.3% PPD,0.5,,linear oscillating tribometer,"linear oscillating tribometer, static+dynamic friction",,,,wear-volume,,,80.0,,,Abstract,"ZrO2 achieved 80% and 63% reductions, respectively (PPD, VM)",High,Group III + 0.3% PPD; https://doi.org/10.3390/chemengineering9010001,web-OA,,,0.5,,,,,,,80.0,wt%,0,1,0,0,0,1,0,0,0,0,0,0,1,1,20.0
D179,WEB-Hargitai2025,Investigation of the Tribological Effects of Nano-Sized Transition Metal Oxides on a Base Oil Containing Pour Point Depressant and Viscosity Modifier,10.3390/chemengineering9010001,Metal-Oxide,ZrO2,,Mineral,Group III + 5% VM,0.5,,linear oscillating tribometer,"linear oscillating tribometer, static+dynamic friction",,,,wear-volume,,,63.0,,,Abstract,"ZrO2 achieved 80% and 63% reductions, respectively (PPD, VM)",High,Group III + 5% VM; https://doi.org/10.3390/chemengineering9010001,web-OA,,,0.5,,,,,,,63.0,wt%,0,1,0,0,0,1,0,0,0,0,0,0,1,1,20.0
D180,WEB-Hargitai2025,Investigation of the Tribological Effects of Nano-Sized Transition Metal Oxides on a Base Oil Containing Pour Point Depressant and Viscosity Modifier,10.3390/chemengineering9010001,Metal-Oxide,Y2O3,,Mineral,Group III + 0.3% PPD,0.5,,linear oscillating tribometer,"linear oscillating tribometer, static+dynamic friction",,,,wear-volume,,,82.0,,,Abstract,Y2O3 reduced wear volume by 82% with PPD,Med,Y2O3 (yttria); conc 0.5 wt% inferred (same context as CuO/ZrO2); Group III + 0.3% PPD; https://doi.org/10.3390/chemengineering9010001,web-OA,,,0.5,,,,,,,82.0,wt%,0,1,0,0,0,1,0,0,0,0,0,0,1,1,20.0
D181,WEB-Hargitai2025,Investigation of the Tribological Effects of Nano-Sized Transition Metal Oxides on a Base Oil Containing Pour Point Depressant and Viscosity Modifier,10.3390/chemengineering9010001,Metal-Oxide,TiO2,,Mineral,Group III + 5% VM,,,linear oscillating tribometer,"linear oscillating tribometer, static+dynamic friction",,,20.0,,,,,,Abstract,,TiO2 reduced friction by 20% with VM,Med,TiO2; concentration not stated in abstract (likely optimum ~0.5 wt%); Group III + 5% VM; https://doi.org/10.3390/chemengineering9010001,web-OA,,,,,,,20.0,,,,wt%,0,1,0,0,0,1,0,0,0,0,0,1,0,1,20.0
D182,WEB-Barhoum2022,Tribological Performance for Steel-Steel Contact Interfaces Using Hybrid MWCNTs/Al2O3 Nanoparticles as Oil-Based Additives in Engines,10.3390/fluids7120364,Hybrid,Al2O3/MWCNT,50.0,Mineral,engine oil (unspecified),2.0,200.0,four-ball,"four-ball, 200 N, 500-2500 rpm, 50/75/100C",,,47.9,wear-scar-width,,,51.5,,Sec 3 text,Abstract,hybrid...1.0 wt% Al2O3 NPs and 1.0 wt.% MWCNTs had a significantly reduced COF of 47.9%,High,"1.0 wt% Al2O3 + 1.0 wt% MWCNT (total 2.0); Al2O3 50 nm, MWCNT OD 30-50 nm; WSW 51.5% is abstract headline paired w/ 47.9% COF (best sample); https://doi.org/10.3390/fluids7120364",web-OA,,50.0,2.0,200.0,,,47.9,,,51.5,wt%,0,0,0,0,1,1,0,0,0,0,0,1,1,0,50.0
D183,WEB-Barhoum2022,Tribological Performance for Steel-Steel Contact Interfaces Using Hybrid MWCNTs/Al2O3 Nanoparticles as Oil-Based Additives in Engines,10.3390/fluids7120364,Hybrid,Al2O3/MWCNT,50.0,Mineral,engine oil (unspecified),2.0,200.0,four-ball,"four-ball, 200 N, 500-2500 rpm, 50/75/100C",,,45.0,,,,,,Sec 3 text,,"best loading was 1.5 wt% Al2O3 NPs and 0.5 wt.% MWCNTs, which reduced the COF by 45% on average",High,1.5 wt% Al2O3 + 0.5 wt% MWCNT (total 2.0); avg over speeds; https://doi.org/10.3390/fluids7120364,web-OA,,50.0,2.0,200.0,,,45.0,,,,wt%,0,0,0,0,1,1,0,0,0,0,0,1,0,0,50.0
D184,WEB-Barhoum2022,Tribological Performance for Steel-Steel Contact Interfaces Using Hybrid MWCNTs/Al2O3 Nanoparticles as Oil-Based Additives in Engines,10.3390/fluids7120364,Hybrid,Al2O3/MWCNT,50.0,Mineral,engine oil (unspecified),2.5,200.0,four-ball,"four-ball, 200 N, 500-2500 rpm, 50/75/100C",,,,wear-rate,,,58.0,,,Sec 3 text,"1.5 wt.% Al2O3 NPs and 1.0 wt.% MWCNTs, Lube-13, had the lowest wear rate...up to 58%",High,"1.5 wt% Al2O3 + 1.0 wt% MWCNT (total 2.5), 'Lube-13'; wear rate vs additive-free Lube-00; https://doi.org/10.3390/fluids7120364",web-OA,,50.0,2.5,200.0,,,,,,58.0,wt%,0,0,0,0,1,1,0,0,0,0,0,0,1,0,50.0
D185,WEB-Jiang2024,A Study of Water-Based Nanolubricants Using Hexagonal Boron Nitride (hBN)-Based Nanocomposites as Lubricant Additives,10.3390/lubricants12040123,Hybrid,h-BN/TiO2,70.0,Water-Based,distilled water (+glycerol/SDBS),1.0,,Rtec ball-on-disk,"Rtec ball-on-disk, disk 34 rpm, room temp",0.32,0.094,70.6,,2391.0,947.0,60.4,um2 (disk wear area),Sec 3 text (Fig 6),Sec 3 text (Fig 8)/Abstract,0.5 wt% hBN and 0.5 wt% TiO2...reduction in COF up to 70%...wear area of ball and disk by 79.57% and 60.40%,High,"Lubricant C: 0.5 wt% hBN + 0.5 wt% TiO2 (total 1.0); hBN 70 nm, TiO2 P25 ~25 nm; ball wear area -79.57%; wear=disk wear AREA (um2); https://doi.org/10.3390/lubricants12040123",web-OA,,70.0,1.0,,0.32,0.094,70.6,2391.0,947.0,60.4,wt%,0,0,0,0,1,0,0,0,0,1,0,1,1,0,70.0
D186,WEB-Jiang2024,A Study of Water-Based Nanolubricants Using Hexagonal Boron Nitride (hBN)-Based Nanocomposites as Lubricant Additives,10.3390/lubricants12040123,Carbon,h-BN,70.0,Water-Based,distilled water (+glycerol/SDBS),1.0,,Rtec ball-on-disk,"Rtec ball-on-disk, disk 34 rpm, room temp",,,,,2391.0,1678.0,29.8,um2 (disk wear area),,Sec 3 text (Fig 8),water...wear area of the disk up to 2391 um2; Lubricant A...decreases to 1678 um2,High,Lubricant A: 1.0 wt% hBN only (hBN:TiO2=1:0); h-BN (2D boron nitride solid lubricant; NOT carbon) - flag; COF reduced but value not stated; wear=disk wear AREA; https://doi.org/10.3390/lubricants12040123,web-OA,h-BN 2D-layered ceramic -> mapped to Carbon (solid-lubricant grouping),70.0,1.0,,,,,2391.0,1678.0,29.8,wt%,0,0,1,0,0,0,0,0,0,1,0,0,1,0,70.0
D187,WEB-Nagarajan2023,"Nagarajan et al., Sci. Rep. 13 (2023)",10.1038/s41598-023-39216-0,Hybrid,MoS2-hBN hybrid,,Mineral,SAE 20W40 diesel engine oil,0.005,392.5,four-ball (Ducom TR-30L),"392.5 N, 75C, 3600 s, ASTM D4172-94, Cr-steel balls (speed stated 12,000 rpm)",0.0946,,47.68,,,,,,text/Fig 5a,,"the COF reduced to 54.24%, 68.48%, 65.62%, and 47.68% for 0.1, 0.05, 0.01, and 0.005 wt%",High,COF% vs base-oil COF 0.0946. DOI 10.1038/s41598-023-39216-0,web-OA,,,0.005,392.5,0.0946,,47.68,,,,wt%,0,0,0,0,1,1,0,0,0,0,0,1,0,1,50.0
D188,WEB-Nagarajan2023,"Nagarajan et al., Sci. Rep. 13 (2023)",10.1038/s41598-023-39216-0,Hybrid,MoS2-hBN hybrid,,Mineral,SAE 20W40 diesel engine oil,0.01,392.5,four-ball (Ducom TR-30L),"392.5 N, 75C, 3600 s, ASTM D4172-94, Cr-steel balls (speed stated 12,000 rpm)",0.0946,,65.62,,,,,,text/Fig 5a,,the COF reduced to ... 65.62% for 0.01 wt%,High,COF% vs base-oil COF 0.0946. DOI 10.1038/s41598-023-39216-0,web-OA,,,0.01,392.5,0.0946,,65.62,,,,wt%,0,0,0,0,1,1,0,0,0,0,0,1,0,1,50.0
D189,WEB-Nagarajan2023,"Nagarajan et al., Sci. Rep. 13 (2023)",10.1038/s41598-023-39216-0,Hybrid,MoS2-hBN hybrid,,Mineral,SAE 20W40 diesel engine oil,0.05,392.5,four-ball (Ducom TR-30L),"392.5 N, 75C, 3600 s, ASTM D4172-94, Cr-steel balls (speed stated 12,000 rpm)",0.0946,,68.48,WSD,444.0,,35.54,um,text/Fig 5a,text/Fig 5b,0.05 wt% MoS2-hBN reduced COF and WSD by 68.48% and 35.54%; base-oil WSD 444 um,High,"optimum conc; base-oil COF 0.0946, WSD 444 um. DOI 10.1038/s41598-023-39216-0",web-OA,,,0.05,392.5,0.0946,,68.48,444.0,,35.54,wt%,0,0,0,0,1,1,0,0,0,0,0,1,1,1,50.0
D190,WEB-Nagarajan2023,"Nagarajan et al., Sci. Rep. 13 (2023)",10.1038/s41598-023-39216-0,Hybrid,MoS2-hBN hybrid,,Mineral,SAE 20W40 diesel engine oil,0.1,392.5,four-ball (Ducom TR-30L),"392.5 N, 75C, 3600 s, ASTM D4172-94, Cr-steel balls (speed stated 12,000 rpm)",0.0946,,54.24,,,,,,text/Fig 5a,,the COF reduced to 54.24% ... for 0.1 wt%,High,COF% vs base-oil COF 0.0946. DOI 10.1038/s41598-023-39216-0,web-OA,,,0.1,392.5,0.0946,,54.24,,,,wt%,0,0,0,0,1,1,0,0,0,0,0,1,0,1,50.0
D191,WEB-Nagarajan2022,"Nagarajan et al., Sci. Rep. 12 (2022)",10.1038/s41598-022-16026-4,Metal-Sulfide,MoS2,,Mineral,SAE 20W50 diesel engine oil,0.005,392.5,four-ball (Ducom TR-30L),"392.5 N, 75C, 3600 s, ASTM D4172-94",,,11.73,WSD,,,16.5,,text/Fig 6,text/Fig 7,"WSD reduced by 1.8%, 10.6%, 19.52%, and 16.5% for 0.1, 0.05, 0.01, 0.005 wt%; COF reduced to ...11.73% (0.005 wt%)",High,COF & WSD % explicit vs base oil; base-oil WSD stated 0.0953 (unit unclear); microwave-synth MoS2. DOI 10.1038/s41598-022-16026-4,web-OA,,,0.005,392.5,,,11.73,,,16.5,wt%,0,0,0,1,0,1,0,0,0,0,0,1,1,1,110.0
D192,WEB-Nagarajan2022,"Nagarajan et al., Sci. Rep. 12 (2022)",10.1038/s41598-022-16026-4,Metal-Sulfide,MoS2,,Mineral,SAE 20W50 diesel engine oil,0.01,392.5,four-ball (Ducom TR-30L),"392.5 N, 75C, 3600 s, ASTM D4172-94",,,19.24,WSD,,,19.52,,text/Fig 6,text/Fig 7,0.01 wt% MoS2: COF and average WSD decreased by 19.24% and 19.52%,High,COF & WSD % explicit vs base oil; base-oil WSD stated 0.0953 (unit unclear); microwave-synth MoS2. DOI 10.1038/s41598-022-16026-4,web-OA,,,0.01,392.5,,,19.24,,,19.52,wt%,0,0,0,1,0,1,0,0,0,0,0,1,1,1,110.0
D193,WEB-Nagarajan2022,"Nagarajan et al., Sci. Rep. 12 (2022)",10.1038/s41598-022-16026-4,Metal-Sulfide,MoS2,,Mineral,SAE 20W50 diesel engine oil,0.05,392.5,four-ball (Ducom TR-30L),"392.5 N, 75C, 3600 s, ASTM D4172-94",,,10.25,WSD,,,10.6,,text/Fig 6,text/Fig 7,COF reduced to ...10.25% (0.05 wt%); WSD reduced by ...10.6% (0.05 wt%),High,COF & WSD % explicit vs base oil; base-oil WSD stated 0.0953 (unit unclear); microwave-synth MoS2. DOI 10.1038/s41598-022-16026-4,web-OA,,,0.05,392.5,,,10.25,,,10.6,wt%,0,0,0,1,0,1,0,0,0,0,0,1,1,1,110.0
D194,WEB-Nagarajan2022,"Nagarajan et al., Sci. Rep. 12 (2022)",10.1038/s41598-022-16026-4,Metal-Sulfide,MoS2,,Mineral,SAE 20W50 diesel engine oil,0.1,392.5,four-ball (Ducom TR-30L),"392.5 N, 75C, 3600 s, ASTM D4172-94",,,2.0,WSD,,,1.8,,text/Fig 6,text/Fig 7,COF reduced to 2% ...; WSD reduced by 1.8% for 0.1 wt%,High,COF & WSD % explicit vs base oil; base-oil WSD stated 0.0953 (unit unclear); microwave-synth MoS2. DOI 10.1038/s41598-022-16026-4,web-OA,,,0.1,392.5,,,2.0,,,1.8,wt%,0,0,0,1,0,1,0,0,0,0,0,1,1,1,110.0
D195,WEB-Zhao2017,"Zhao et al., RSC Adv. 7 (2017) 1766",10.1039/c6ra26488c,Carbon,MRGO (mildly thermally reduced graphene oxide),5.0,PAO,PAO 6,0.5,2.0,reciprocating ball-on-flat (UMT-3 CETR),"2 N (~1 GPa Hertz), 0.4 Hz, 3 mm stroke, GCr15 steel, 5400 s, RT",,0.1,30.0,wear-depth,1161.0,207.0,82.2,nm,text/Fig 3,text/Fig 4d,friction coefficient reaches a stable value of 0.1 and is decreased by 30%; wear depth base oil 1161 nm vs 207 nm (MRGO 0.5 wt%),High,"wear-depth reduction computed 1161->207 nm=82.2%; np ~5 nm thick, 1-2 um lateral. DOI 10.1039/c6ra26488c",web-OA,,5.0,0.5,2.0,,0.1,30.0,1161.0,207.0,82.2,wt%,0,0,1,0,0,0,1,0,0,0,0,1,1,0,5.0
D196,WEB-Bashiri2025,"Bashiri et al., Forsch. Ingenieurwes. (2025)",10.1007/s10010-025-00920-0,Metal-Oxide,CuO,50.0,Mineral,20W50 IC engine oil,0.75,,four-ball,"75C, four-ball",,,79.4,,,,,,Abstract,,the four-ball test showed a 79.4% reduction in the coefficient of friction,High,0.75 wt% optimum of 0.25/0.5/0.75/1.0 wt%; abstract-only (body behind cookie wall; per-conc & wear data not accessed). DOI 10.1007/s10010-025-00920-0,web-OA,,50.0,0.75,,,,79.4,,,,wt%,0,1,0,0,0,1,0,0,0,0,0,1,0,0,50.0
D197,WEB-Bashiri2025,"Bashiri et al., Forsch. Ingenieurwes. (2025)",10.1007/s10010-025-00920-0,Metal-Oxide,CuO,50.0,Mineral,20W50 IC engine oil,0.75,,pin-on-disc,"ambient temp, pin-on-disc",,,25.9,,,,,,Abstract,,the pin-on-disc test exhibited a 25.9% decrease,High,0.75 wt% optimum; abstract-only. DOI 10.1007/s10010-025-00920-0,web-OA,,50.0,0.75,,,,25.9,,,,wt%,0,1,0,0,0,1,0,0,0,0,0,1,0,0,50.0
D198,WEB-Zhang2020,"Zhang et al., Materials 13 (2020) 3669",10.3390/ma13173669,Hybrid,MSH/crumpled-graphene-balls (ML-MSH/CGB),,Mineral,SN500,0.005,,ball-on-disc,ball-on-disc tribometer (load not extracted),,,25.4,wear-volume,,,22.1,,Abstract,Abstract,"0.005 wt% ML-MSH/CGB: average friction coefficient, wearing capacity and wear scar diameter reduced by 25.4%, 22.1% and 16.7%",High,also WSD reduced 16.7% (2nd wear metric); best of 0.005-0.025 wt% series; oleic/stearic-acid modified. DOI 10.3390/ma13173669,web-OA,,,0.005,,,,25.4,,,22.1,wt%,0,0,0,0,1,1,0,0,0,0,0,1,1,1,50.0
D199,WEB-Bojarska2023,"Bojarska et al., Sci. Rep. 13 (2023)",10.1038/s41598-023-39933-6,Hybrid,MoS2/CNT hybrid,,Mineral,10W-40 (Liqui Moly),0.5,,ball-on-three-pin (Anton Paar MCR T-PTD 200),"75C, 0.63 m/s sliding, ball-on-3-pin",,,26.0,,,,,,text/Fig 3,,"For 0.5 wt% suspension, the decrease in [COF] was 26% and 20% at 75 and 100 C",High,MoS2/CNT hybrid; 10W-40 semi-synthetic multigrade; wear qualitatively lower (no %); deteriorates at 25C/low speed. DOI 10.1038/s41598-023-39933-6,web-OA,,,0.5,,,,26.0,,,,wt%,0,0,0,0,1,1,0,0,0,0,0,1,0,1,50.0
D200,WEB-Bojarska2023,"Bojarska et al., Sci. Rep. 13 (2023)",10.1038/s41598-023-39933-6,Hybrid,MoS2/CNT hybrid,,Mineral,10W-40 (Liqui Moly),0.5,,ball-on-three-pin (Anton Paar MCR T-PTD 200),"100C, 0.63 m/s sliding, ball-on-3-pin",,,20.0,,,,,,text/Fig 3,,"For 0.5 wt% suspension, the decrease in [COF] was 26% and 20% at 75 and 100 C",High,MoS2/CNT hybrid; 10W-40 semi-synthetic multigrade; wear qualitatively lower (no %); deteriorates at 25C/low speed. DOI 10.1038/s41598-023-39933-6,web-OA,,,0.5,,,,20.0,,,,wt%,0,0,0,0,1,1,0,0,0,0,0,1,0,1,50.0
